"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2010,"Construção","Serviços Especializados para Construção","Obras de acabamento",30,36,"830.7","259178.65",312,10,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2010,"Comércio","Comércio Atacadista","Atacado de cosméticos, perfumaria e higiene pessoal",5,28,"949.41","28482.51",30,6,"46460","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Comércio","Comércio Atacadista","Atacado de outras máquinas, aparelhos e equipamentos",4,29,"2417.72","258696.84",107,26,"46699","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Comércio","Comércio Varejista","Varejo de cosméticos, perfumaria e higiene pessoal",13,28,"1365.93","62832.8",46,3,"47725","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Indústrias de Transformação","Papel e Celulose","Fabricação de embalagens de papel",3,35,"837.26","47723.82",57,19,"17311","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Informação e Comunicação","Prestação de Serviços de Informação","Serviços de hospedagem na internet",5,30,"1098.41","43936.62",40,8,"63119","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2010,"Outros Serviços","Outras atividades de serviços pessoais","Lavanderias e tinturarias",7,36,"737.89","149793.66",203,29,"96017","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2010,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",15,31,"771.45","99518.27",129,8,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2010,"Indústrias de Transformação","Produtos de metal","Fabricação de esquadrias de metal",16,30,"1443.44","189091.22",131,8,"25128","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Comércio","Comércio Atacadista","Atacado de resíduos e sucatas",5,33,"855.88","43650.2",51,10,"46877","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Atividades Administrativas","Serviços de Escritório","Atividades de organização de eventos",2,29,"1297.75","32443.78",25,12,"82300","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2010,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de equipamentos de comunicação",1,27,"712.5",1425,2,2,"95126","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2010,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas profissionais",5,40,"862.1","24138.85",28,5,"14134","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Comércio","Comércio Atacadista","Atacado materiais de construção",11,31,"1210.29","116188.63",96,8,"46796","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos do pescado",2,33,"818.36","21277.36",26,13,"10201","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Atividades Imobiliárias","Atividades Imobiliárias","Intermediação na compra, venda e aluguel de imóveis",9,30,"875.18","21004.39",24,2,"68218","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2010,"Comércio","Comércio Atacadista","Representantes comerciais de eletrodomésticos e móveis",1,25,"1708.32","5124.97",3,3,"46150","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de conservas de frutas",1,42,"698.5",1397,2,2,"10317","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de outros produtos alimentícios",8,34,"786.52","37753.2",48,6,"10996","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Outros Serviços","Outras atividades de serviços pessoais","Outras atividades de serviços pessoais",7,30,"897.77","13466.69",15,2,"96092","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2010,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de produtos cerâmicos não-refratários",2,33,"820.83","18058.3",22,11,"23427","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Comércio","Comércio Varejista","Varejo de produtos alimentícios em geral",21,30,"896.67","52903.6",59,2,"47296","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Indústrias de Transformação","Produtos Têxteis","Fiação de fibras artificiais e sintéticas",1,32,"996.79","16945.54",17,17,"13138","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Comércio","Comércio Atacadista","Atacado de mercadorias em geral",6,29,"2425.35","548129.27",226,37,"46931","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Educação","Educação","Ensino fundamental",12,36,"717.65","142095.18",198,16,"85139","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2010,"Serviços Especializados","Arquitetura e Engenharia","Serviços de engenharia",3,39,"1051.78","59951.94",57,19,"71120","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2010,"Atividades Imobiliárias","Atividades Imobiliárias","Atividades imobiliárias",5,35,"841.33","8413.31",10,2,"68102","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2010,"Comércio","Comércio Atacadista","Atacado de instrumentos e materiais para uso médico",3,34,"1387.47","24974.61",18,6,"46451","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Atividades Administrativas","Serviços de Escritório","Teleatendimento",2,25,"734.22","1607222.19",2189,1094,"82202","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2010,"Construção","Obras de Infra-estrutura","Construção de rodovias e ferrovias",4,33,"890.66","337561.74",379,94,"42111","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2010,"Educação","Educação","Educação infantil - creche",9,29,"606.87","58866.8",97,10,"85112","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2010,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Instalação de máquinas e equipamentos industriais",1,31,"1886.01","22632.2",12,12,"33210","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de outros artefatos de material plástico",4,26,"1083.76","43350.41",40,10,"22293","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Indústrias de Transformação","Papel e Celulose","Fabricação de produtos de papel",3,29,"1060.81","24398.66",23,7,"17419","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Comércio","Comércio Atacadista","Atacado de combustíveis sólidos, líquidos e gasosos",4,33,"1467.75","71920.15",49,12,"46818","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2010,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de outras máquinas e equipamentos para uso industrial específico",1,26,"600.07","1200.14",2,2,"28691","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Atividades Administrativas","Serviços de Escritório","Atividades de cobrança",4,29,"839.43","7554.87",9,2,"82911","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2010,"Indústrias de Transformação","Outros Equipamentos de Transporte","Construção de embarcações para esporte e lazer",6,29,"1572.84","1215807.46",773,128,"30121","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2010,"Indústrias de Transformação","Produtos Têxteis","Fabricação de tecidos especiais",1,18,680,680,1,1,"13545","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
