"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2003,"Comércio","Comércio de Veículos Automotores","Comércio de peças e acessórios para automóveis",14,30,"565.14","62166.19",110,7,"45307","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de móveis, colchoaria e artigos de iluminação",5,30,"1196.13","32295.6",27,5,"47547","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de artigos do vestuário",23,29,"527.07","25299.61",48,2,"47814","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de bebidas",1,29,525,3150,6,6,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Hipermercados e supermercados",11,27,"572.3","86417.63",151,13,"47113","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de tintas e materiais para pintura",38,32,"541.24","71985.19",133,3,"47415","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Serviços Especializados para Construção","Perfurações e sondagens",1,37,543,1629,3,3,"43126","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias Extrativas","Extração de minerais não-metálicos","Extração de pedra, areia e argila",5,36,"1068.61","75871.84",71,14,"08100","#330000","/static/img/icons/industry_section/industry_section_b.png"
2003,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",5,28,"790.66","13441.33",17,3,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio de Veículos Automotores","Varejo e atacado de automóveis",8,27,"722.19","31776.58",44,5,"45111","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de equipamentos e artigos de uso doméstico",9,31,"579.77","13914.54",24,2,"46494","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de bebidas",5,34,"508.65","6612.48",13,2,"46354","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Veículos Automotores","Fabricação de cabines, carrocerias e reboques",1,32,"673.31","14139.62",21,21,"29301","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Obras de acabamento",7,33,"557.82","64149.73",115,16,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Agropecuária","Confidential","Cultivo de flores e plantas ornamentais",9,30,"354.32","17716.44",50,5,"01229","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Agropecuária","Confidential","Cultivo de frutas de lavoura permanente",2,33,"242.66","485.33",2,1,"01334","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Serviços Domésticos","Serviços domésticos","Serviços domésticos",3,39,"398.5",1594,4,1,"97005","#f7b6d2","/static/img/icons/industry_section/industry_section_t.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atividades de outros profissionais da área de saúde",3,27,"499.04","3493.32",7,2,"86500","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atenção ambulatorial",11,27,"427.4","6838.4",16,1,"86305","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Consultoria e auditoria contábil e tributária",4,28,"692.4","11078.54",16,4,"69206","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Agropecuária","Pesca e Aqüicultura","Aqüicultura em água salgada",2,41,"768.28","2304.86",3,1,"03213","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Construção","Serviços Especializados para Construção","Demolição e preparação de canteiros de obras",5,35,"541.04","47070.93",87,17,"43118","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio de Veículos Automotores","Manutenção de automóveis",14,28,"639.28","35799.71",56,4,"45200","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Educação","Educação","Ensino médio",3,34,"410.32","14361.28",35,11,"85201","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Indústrias de Transformação","Impressão e Reprodução de Gravações","Impressão de material de segurança",2,33,"830.66","6645.33",8,4,"18121","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Construção de rodovias e ferrovias",2,34,"606.74","25483.27",42,21,"42111","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de outros produtos de minerais não-metálicos",2,29,"545.82","20741.46",38,19,"23991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de artefatos de madeira",2,28,"683.1","3415.53",5,2,"16293","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Alojamento e Alimentação","Alojamento","Hotéis e similares",3,34,"297.72","2679.54",9,3,"55108","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Comércio","Comércio Atacadista","Atacado de madeira e produtos derivados",2,25,"756.5","7565.02",10,5,"46711","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Transporte e correio","Atividades Auxiliares dos Transportes","Atividades de agenciamento marítimo",1,33,"787.19","11807.98",15,15,"52320","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Comércio","Comércio Varejista","Minimercados, mercearias e armazéns",13,30,"511.13","17378.49",34,2,"47121","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Serviços Especializados para Construção","Instalações hidráulicas e de sistemas de refrigeração",1,34,444,3108,7,7,"43223","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Alojamento e Alimentação","Alimentação","Serviços ambulantes de alimentação",1,30,"379.36","1517.45",4,4,"56121","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Comércio","Comércio Varejista","Varejo de fármacos para uso humano e veterinário",18,31,"585.1","30425.66",52,2,"47717","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio de Veículos Automotores","Atacado e varejo de motocicletas, peças e acessórios",4,23,"542.75","6513.05",12,3,"45412","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de esquadrias de metal",2,38,"1018.6","5093.04",5,2,"25128","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Desdobramento de madeira",2,35,"453.72","4083.56",9,4,"16102","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",1,22,"512.12","512.12",1,1,"46915","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de explosivos",1,28,"451.41","2257.08",5,5,"20924","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Obras de terraplenagem",2,38,"589.86","33622.16",57,28,"43134","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Varejista","Varejo de equipamentos e suprimentos de informática",3,27,"478.88",4310,9,3,"47512","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de laminados planos e tubulares plástico",1,29,"821.71","45194.37",55,55,"22218","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Organizações Associativas","Organizações sindicais",1,26,600,600,1,1,"94201","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Construção","Obras de Infra-estrutura","Obras para geração e distribuição de energia elétrica",2,38,"738.99","14040.88",19,9,"42219","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de produtos alimentícios, bebidas e fumo",1,36,407,407,1,1,"46176","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos do fumo",1,28,"475.31",10457,22,22,"46362","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência a idosos e convalescentes prestadas em residências",3,40,"345.61","3110.5",9,3,"87115","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Comércio","Comércio Varejista","Varejo de combustíveis para automóveis",12,31,"623.89","92335.91",148,12,"47318","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de máquinas, equipamentos para terraplenagem e construção",1,30,"518.7","4149.66",8,8,"46621","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Saúde e serviços sociais","Saúde Humana","Serviços diagnóstico e terapia",2,34,"555.04","1665.14",3,1,"86402","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Outros Serviços","Outras atividades de serviços pessoais","Outras atividades de serviços pessoais",1,30,"455.11",4096,9,9,"96092","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",6,32,"408.19","8163.99",20,3,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de carne",3,32,489,"16626.17",34,11,"10139","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de cosméticos, perfumaria e higiene pessoal",1,26,498,6474,13,13,"46460","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Informação e Comunicação","Produção cinematográfica, de vídeos e de programas de televisão","Distribuição cinematográfica",1,41,"253.09","506.18",2,2,"59138","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Saneamento Básico","Distribuição de água","Captação, tratamento e distribuição de água",1,48,"2429.46","29153.52",12,12,"36006","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2003,"Serviços Especializados","Outras atividades profissionais","Atividades fotográficas e similares",1,20,504,1008,2,2,"74200","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Informação e Comunicação","Edição e impressão","Edição de cadastros e outros produtos gráficos",2,35,"472.75","3309.31",7,3,"58191","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Atividades Financeiras","Seguros e Previdência Complementar","Planos de saúde",1,26,"353.53","2474.77",7,7,"65502","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Comércio","Comércio Atacadista","Atacado de hortifrutigranjeiros",2,29,"367.95","21709.53",59,29,"46338","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Outros Serviços","Outras atividades de serviços pessoais","Atividades funerárias",1,45,"408.66",1226,3,3,"96033","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de massas alimentícias",1,24,"258.33","3100.06",12,12,"10945","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Agropecuária","Pesca e Aqüicultura","Pesca em água salgada",1,41,"1049.78","27294.32",26,26,"03116","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Comércio","Comércio Atacadista","Atacado de café em grão",3,34,"795.07","23852.34",30,10,"46214","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de calçados e artigos de viagem",1,31,"486.5",2919,6,6,"47822","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de serralheria",4,38,"550.64","4955.83",9,2,"25420","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Metalurgia","Fundição de metais não-ferrosos e suas ligas",2,37,"752.49","11287.4",15,7,"24521","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Financeiras","Serviços Financeiros","Bancos comerciais",1,44,"2160.25",95051,44,44,"64212","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos derivados do cacau",1,32,"485.6",2428,5,5,"10937","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Imobiliárias","Atividades Imobiliárias","Atividades imobiliárias",2,30,"453.83","1361.5",3,1,"68102","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2003,"Outros Serviços","Outras atividades de serviços pessoais","Lavanderias e tinturarias",1,33,350,1050,3,3,"96017","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Comércio","Comércio Atacadista","Atacado de resíduos e sucatas",1,35,538,1614,3,3,"46877","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de outros materiais",2,33,270,1080,4,2,"31039","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Papel e Celulose","Fabricação de embalagens de papel",1,25,"229.33",688,3,3,"17311","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Seleção e Agenciamento de Mão-de-obra","Seleção e agenciamento de mão-de-obra",1,34,"608.38","9734.16",16,16,"78108","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",1,28,"317.52","3810.29",12,12,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Construção","Serviços Especializados para Construção","Outros serviços especializados para construção",2,35,"514.75",6177,12,6,"43991","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Atacadista","Atacado de combustíveis sólidos, líquidos e gasosos",7,39,"3392.47","98381.77",29,4,"46818","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Transporte e correio","Atividades de Entrega","Atividades de Correio",1,34,"1012.75","17216.87",17,17,"53105","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Informação e Comunicação","Prestação de Serviços de Informação","Agências de notícias",1,35,344,1376,4,4,"63917","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Atividades Imobiliárias","Atividades Imobiliárias","Intermediação na compra, venda e aluguel de imóveis",1,39,"606.51","1213.02",2,2,"68218","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2003,"Agropecuária","Confidential","Cultivo de outras frutas de lavoura permanente",1,31,504,1008,2,2,"01393","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Atividades Financeiras","Atividades de Serviços Financeiros","Avaliação de riscos e perdas",3,27,"531.6","11163.63",21,7,"66215","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Construção","Construção de Edifícios","Incorporação de empreendimentos imobiliários",2,32,"589.17","3535.02",6,3,"41107","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Comércio","Comércio de Veículos Automotores","Comércio de peças e acessórios para automóveis",14,29,"637.96","112281.13",176,12,"45307","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Construção","Serviços Especializados para Construção","Obras de acabamento",5,34,"568.91","41530.99",73,14,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Atividades Financeiras","Seguros e Previdência Complementar","Planos de saúde",1,24,"382.59","1530.39",4,4,"65502","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2004,"Construção","Obras de Infra-estrutura","Construção de obras-de-arte",3,38,"546.01","14742.51",27,9,"42120","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Construção","Construção de Edifícios","Construção de edifícios",18,36,"575.02","123629.84",215,11,"41204","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Comércio","Comércio Varejista","Minimercados, mercearias e armazéns",16,30,"525.89","24191.31",46,2,"47121","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio de Veículos Automotores","Manutenção de automóveis",14,30,"720.49","32422.24",45,3,"45200","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de metal para uso doméstico",2,28,"652.69","6526.94",10,5,"25934","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",1,26,260,260,1,1,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Varejista","Varejo de livros, jornais, revistas e papelaria",5,26,"625.78","4380.47",7,1,"47610","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Agropecuária","Confidential","Cultivo de algodão herbáceo",2,34,364,1456,4,2,"01121","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Saúde e serviços sociais","Saúde Humana","Atividades de outros profissionais da área de saúde",3,31,"359.73","2518.12",7,2,"86500","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Comércio","Comércio Varejista","Varejo de artigos do vestuário",22,29,"537.92","24206.83",45,2,"47814","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos de Madeira","Fabricação de artefatos de madeira",4,30,"559.65","11193.01",20,5,"16293","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Informação e Comunicação","Produção cinematográfica, de vídeos e de programas de televisão","Distribuição cinematográfica",1,45,270,270,1,1,"59138","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Comércio","Comércio Atacadista","Atacado de hortifrutigranjeiros",2,30,"494.67","33143.3",67,33,"46338","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",12,31,"747.83","80766.03",108,9,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2004,"Indústrias Extrativas","Extração de minerais não-metálicos","Extração de pedra, areia e argila",4,35,"1284.57","70651.79",55,13,"08100","#330000","/static/img/icons/industry_section/industry_section_b.png"
2004,"Construção","Obras de Infra-estrutura","Obras para geração e distribuição de energia elétrica",1,28,"630.73","4415.15",7,7,"42219","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de serralheria",3,41,"564.28","13542.82",24,8,"25420","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros intermunicipal",1,47,"1270.35","6351.78",5,5,"49221","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2004,"Indústrias de Transformação","Produtos Diversos","Fabricação de equipamentos para segurança",2,27,"768.2","49164.98",64,32,"32922","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Agropecuária","Produção Florestal","Produção florestal - florestas plantadas",2,45,"422.76","5495.98",13,6,"02101","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Comércio","Comércio Varejista","Varejo de combustíveis para automóveis",14,31,"603.83","118351.41",196,14,"47318","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Outros Serviços","Organizações Associativas","Organizações religiosas",2,37,"295.07",4131,14,7,"94910","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Agropecuária","Confidential","Cultivo de frutas de lavoura permanente",1,27,"541.8","541.8",1,1,"01334","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de laticínios",2,31,"559.17","15656.81",28,14,"10520","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",4,32,"667.85","23375.02",35,8,"46371","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Atacado de café em grão",3,34,"827.1","28121.48",34,11,"46214","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Atividades Administrativas","Serviços para Edifícios","Condomínios prediais",4,44,"268.24","1341.2",5,1,"81125","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Construção","Serviços Especializados para Construção","Instalações hidráulicas e de sistemas de refrigeração",1,30,"594.44","3566.68",6,6,"43223","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Indústrias de Transformação","Produtos de metal","Fabricação de esquadrias de metal",3,31,"901.34","34251.24",38,12,"25128","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos de Madeira","Desdobramento de madeira",2,34,"567.95","10223.1",18,9,"16102","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",2,30,"719.66","20150.72",28,14,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Atividades Financeiras","Serviços Financeiros","Caixas econômicas",1,42,"3401.13","57819.23",17,17,"64239","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2004,"Informação e Comunicação","Edição e impressão","Edição de cadastros e outros produtos gráficos",2,39,"540.66","2703.3",5,2,"58191","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Administração Pública","Administração Pública","Administração pública em geral",1,39,808,506617,627,627,"84116","#752277","/static/img/icons/industry_section/industry_section_o.png"
2004,"Construção","Obras de Infra-estrutura","Construção de redes de água e esgoto",4,37,"1229.09","330627.25",269,67,"42227","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Comércio","Comércio Varejista","Varejista de produtos de padaria, laticínio e doces",12,32,"501.97","38150.42",76,6,"47211","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Representantes comerciais de produtos alimentícios, bebidas e fumo",2,34,"499.36","1498.1",3,1,"46176","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de biscoitos e bolachas",2,31,"474.02","3318.15",7,3,"10929","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos Químicos","Fabricação de tintas, vernizes e esmaltes",1,29,"590.68","1772.04",3,3,"20711","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Confecção e Vestuário","Confecção de peças do vestuário",4,34,"332.16","8968.55",27,6,"14126","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de embalagens de material plástico",3,28,"982.66","1056364.27",1075,358,"22226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de alimentos e pratos prontos",3,31,"372.54","3725.49",10,3,"10961","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Veículos Automotores","Recondicionamento e recuperação de motores para automóveis",1,34,"1038.39","4153.59",4,4,"29506","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos Químicos","Fabricação de outros produtos químicos",2,27,"795.3","18292.09",23,11,"20991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Varejista","Varejo de móveis, colchoaria e artigos de iluminação",7,28,"1143.88","50330.92",44,6,"47547","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos Químicos","Fabricação de explosivos",2,31,"611.68","6728.51",11,5,"20924","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos da indústria mecânica",1,23,"619.87","619.87",1,1,"33147","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Varejista","Varejo de carnes e pescados",5,26,"442.45","16370.79",37,7,"47229","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artefatos de concreto e materiais semelhantes",6,34,"700.35","70035.22",100,16,"23303","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Outros Equipamentos de Transporte","Construção de embarcações para esporte e lazer",1,36,609,609,1,1,"30121","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Impressão e Reprodução de Gravações","Impressão de material de segurança",1,34,"1096.88","23034.65",21,21,"18121","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Atividades Imobiliárias","Atividades Imobiliárias","Intermediação na compra, venda e aluguel de imóveis",1,34,"496.33",1489,3,3,"68218","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2004,"Atividades Financeiras","Atividades de Serviços Financeiros","Avaliação de riscos e perdas",2,29,"498.81",7981,16,8,"66215","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2004,"Comércio","Comércio Varejista","Varejo de calçados e artigos de viagem",2,26,"707.96","2831.87",4,2,"47822","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Atacado de resíduos e sucatas",1,29,"430.66",2584,6,6,"46877","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Móveis","Fabricação de móveis de outros materiais",1,28,398,1990,5,5,"31039","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Atacadista","Atacado de bebidas",5,32,"532.49","6922.37",13,2,"46354","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Outros Equipamentos de Transporte","Construção de embarcações e estruturas flutuantes",1,26,"442.98","10631.53",24,24,"30113","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Construção","Serviços Especializados para Construção","Instalações elétricas",1,26,"663.57","5308.56",8,8,"43215","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Comércio","Comércio Varejista","Varejo de GLP",2,34,"1213.68","23059.95",19,9,"47849","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Atacado de cereais e leguminosas beneficiados",1,33,538,1614,3,3,"46320","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de outros produtos de minerais não-metálicos",2,32,"641.36","21164.89",33,16,"23991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para a indústria do plástico",1,27,"628.25",2513,4,4,"28666","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Papel e Celulose","Fabricação de produtos de papel para usos higiênico-sanitário",1,23,"633.39","1266.79",2,2,"17427","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de panificação",4,31,"407.82",11827,29,7,"10911","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Indústrias de Transformação","Metalurgia","Produção de laminados longos de aço",1,24,"2166.32","71488.63",33,33,"24237","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Saneamento Básico","Coleta de Resíduos","Recuperação de materiais metálicos",1,57,520,1040,2,2,"38319","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2004,"Transporte e correio","Atividades de Entrega","Atividades de Correio",1,33,"1042.68","20853.71",20,20,"53105","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
